,26-Jun-2025
The Nifty witnessed an intraday movement of about 305.4 points.The closing index was 1.21 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 118579.67
, Traded Quantity (in Lakhs), 44604.74
, Number of Trades, 34221161
, Total Market Capitalisation (Rs. Crores), 45516258.62

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,TCI,EQ,      1127.50,                 11765282.50,10401
,TCIEXP,EQ,       761.65,                 11395820.30,15064
,TCIFINANCE,BE,        13.86,                  1149834.26,82291
,TCL,SM,       104.05,                  6415400.00,61600
,TCPLPACK,EQ,      3708.70,                 20044553.90,5386
,TDPOWERSYS,EQ,       540.15,               1229028654.95,2295364
,TEAMLEASE,EQ,      2009.80,                 47894234.80,23808
,TECH,EQ,        41.37,                   602336.54,14580
,TECHERA,ST,       206.10,                  9276480.00,43200
,TECHLABS,ST,       565.95,                  4881318.75,8625
,TECHNOE,EQ,      1529.80,                417130513.40,277201
,TECILCHEM,BE,        18.45,                   111079.33,6421
,TEGA,EQ,      1475.50,                 70349663.70,47651
,TEJASCARGO,SM,       190.00,                 15129000.00,81600
,TEJASNET,EQ,       718.20,               3260260505.80,4518403
,TEMBO,BE,       499.05,                 33645555.05,67627
,TERASOFT,BE,       275.95,                  3287944.25,11915
,TEXINFRA,EQ,       104.15,                 54421500.93,514401
,TEXMOPIPES,EQ,        64.77,                  5049473.54,77640
,TEXRAIL,EQ,       178.59,               3792684700.14,20724668
,TFCILTD,EQ,       230.88,                104720265.49,456181
,TFL,BE,        16.12,                    68661.75,4230
,TGBHOTELS,EQ,        12.41,                   101656.31,8180
,TGL,ST,       126.80,                  6353170.00,50200
,THANGAMAYL,EQ,      1883.90,                 37838522.80,20031
,THEINVEST,EQ,       152.31,                  2368833.87,15662
,THEJO,EQ,      1838.30,                  6052425.60,3327
,THELEELA,EQ,       402.60,                 63956520.90,159147
,THEMISMED,EQ,       131.67,                  9993852.83,75398
,THERMAX,EQ,      3463.00,                299572497.50,86352
,THESL,SM,        27.55,                   827850.00,30000
,THOMASCOOK,EQ,       164.83,                246743046.54,1493045
,THOMASCOTT,EQ,       366.65,                 96935029.10,267823
,THYROCARE,EQ,      1002.80,                 26690297.30,26742
,TI,EQ,       353.90,                183274297.05,515636
,TICL,BE,        26.07,                   795201.41,30467
,TIIL,EQ,      3009.20,                 34507350.70,11398
,TIINDIA,EQ,      3005.30,               4689675130.80,1595455
,TIJARIA,EQ,         8.17,                    69314.28,8484
,TIL,BE,       382.00,                  6870171.75,17947
,TIMESCAN,SM,        64.00,                   128000.00,2000
,TIMESGTY,EQ,       177.98,                  1569162.49,8658
,TIMETECHNO,EQ,       456.55,                546877316.35,1199862
,TIMKEN,EQ,      3333.90,                269334486.60,80763
,TINNARUBR,EQ,       944.75,                 10867906.85,11552
,TIPSFILMS,EQ,       569.30,                  2349403.30,4104
,TIPSMUSIC,EQ,       671.10,                 94483188.45,140948
,TIRUMALCHM,EQ,       284.28,                154897729.81,541663
,TIRUPATI,ST,       490.00,                   612500.00,1250
,TIRUPATIFL,BE,        44.53,                 10485123.18,232267
,TITAGARH,EQ,       938.80,               2704348533.50,2886401
,TMB,EQ,       441.15,                 34352629.60,77665
,TNIDETF,EQ,        94.67,                  3780863.05,39997
,TNPETRO,EQ,        97.95,                 71347366.85,715094
,TNPL,EQ,       164.75,                 11533983.78,70404
,TNTELE,EQ,        11.75,                  1282455.47,106876
,TOKYOPLAST,EQ,       137.86,                  8275071.58,59293
,TOLINS,EQ,       160.44,                  9080550.64,56417
,TOP100CASE,EQ,        10.79,                  8139551.00,756537
,TOP10ADD,EQ,       100.55,                102921395.50,1023894
,TORNTPOWER,EQ,      1460.70,                571447600.80,389029
,TOTAL,EQ,        85.33,                   666361.75,7834
,TOUCHWOOD,EQ,       117.16,                  5704040.95,48641
,TPHQ,BE,          .76,                   770860.29,1026351
,TPLPLASTEH,EQ,        80.71,                 12206881.39,151428
,TRACXN,EQ,        58.76,                 17270825.76,294683
,TRANSRAILL,EQ,       633.75,                671066206.00,1056511
,TRANSTEEL,SM,       127.75,                  4584400.00,36000
,TRANSWORLD,EQ,       275.05,                  4962289.65,17875
,TREEHOUSE,BE,         7.82,                   314549.16,40021
,TREJHARA,EQ,       237.41,                  7042852.21,29703
,TREL,EQ,        33.47,                  9132740.10,271895
,TRF,EQ,       384.95,                  5986271.80,15519
,TRIDENT,EQ,        31.59,               1217882759.96,38518912
,TRIDHYA,SM,        19.05,                   168750.00,9000
,TRIGYN,EQ,        84.72,                  3459676.91,40614
,TRITURBINE,EQ,       608.30,                431638904.65,707242
,TRIVENI,EQ,       385.00,                198370253.70,512037
,TROM,ST,       108.00,                   391200.00,3600
,TRU,BE,        16.81,                  1426715.13,84873
,TRUST,ST,        66.20,                  1628700.00,24600
,TTKHLTCARE,EQ,      1272.10,                  6157297.40,4814
,TTKPRESTIG,EQ,       624.00,                 21986477.25,35317
,TTL,BE,        15.31,                  3022762.83,197678
,TTML,BE,        67.30,                166653910.01,2446484
,TUNWAL,SM,        31.25,                  1562700.00,50000
,TVSELECT,BE,       421.80,                  4034454.55,9581
,TVSHLTD,EQ,     10980.00,                 68180723.00,6208
,TVSSCS,EQ,       135.78,                 85377195.99,622382
,TVSSRICHAK,EQ,      3028.60,                  7856979.40,2602
,TVTODAY,EQ,       171.94,                 19603661.52,114123
,TVVISION,BE,         7.06,                   114539.86,16096
,UBL,EQ,      1964.40,                423077229.40,216590
,UCAL,EQ,       157.04,                  3822145.49,24325
,UCOBANK,EQ,        30.32,                246196202.44,8143673
,UDAICEMENT,EQ,        30.66,                  8579302.66,279587
,UDS,EQ,       288.75,                 40501533.70,139956
,UFLEX,EQ,       611.15,                 21705712.65,35440
,UFO,EQ,        73.24,                  4445289.49,60654
,UGARSUGAR,EQ,        46.95,                 12109135.37,256933
,UGROCAP,EQ,       175.34,                289458209.80,1659570
,UHTL,SM,        69.80,                  2145400.00,30000
,UJJIVANSFB,EQ,        49.10,                356164519.88,7265326
,UMA,SM,        26.20,                  1266200.00,48000
,UMAEXPORTS,EQ,        56.52,                  7506629.73,131305
,UMANGDAIRY,EQ,        85.73,                  5500157.38,62942
,UMESLTD,EQ,         5.79,                    84336.86,14549
,UMIYA-MRO,EQ,        76.80,                  3240525.69,42867
,UNICHEMLAB,EQ,       599.90,                 15101531.15,25155
,UNIDT,EQ,       226.40,                  5470876.57,24126
,UNIECOM,EQ,       123.31,                 54955770.70,443172
,UNIENTER,EQ,       154.19,                   669379.79,4329
,UNIHEALTH,SM,       169.40,                   675800.00,4000
,UNIINFO,BE,        17.80,                    42043.60,2362
,UNILEX,SM,        42.00,                  1233840.00,28800
,UNIMECH,BE,      1255.50,                 29364883.20,23324
,UNIONBANK,EQ,       148.12,               1482099370.07,10113786
,UNIONGOLD,EQ,        96.45,                  9731282.75,100895
,UNIPARTS,EQ,       380.05,                 10412133.35,27341
,UNITECH,BZ,         8.62,                 66041112.39,7440399
,UNITEDPOLY,EQ,        19.47,                  4823270.15,247161
,UNITEDTEA,EQ,       441.30,                  1652768.65,3776
,UNIVASTU,EQ,       244.64,                  7779513.60,31802
,UNIVCABLES,EQ,       768.65,                 55000028.10,72278
,UNIVPHOTO,EQ,       240.04,                  1974890.36,8212
,UNOMINDA,EQ,      1080.70,                559056488.00,520231
,UPL,EQ,       636.50,               2519648115.95,3968851
,UPLPP1,E1,       414.80,                 68215898.70,165247
,URAVIDEF,BE,       493.30,                 17944248.45,36210
,URBAN,ST,       151.20,                  5273240.00,35200
,URJA,EQ,        15.33,                 16550373.39,1075803
,USASEEDS,SM,       158.15,                   547665.00,3600
,USHAFIN,ST,        85.00,                  2023960.00,24000
,USHAMART,EQ,       345.80,                556595328.00,1622410
,USK,EQ,        38.17,                  1457807.06,37852
,UTIAMC,EQ,      1269.70,                119346983.40,93690
,UTIBANKETF,EQ,        58.54,                  2185146.47,37412
,UTINEXT50,EQ,        72.80,                  5957276.78,82035
,UTINIFTETF,EQ,       278.52,                  2732678.13,9835
,UTISENSETF,EQ,       913.93,                  1917312.56,2108
,UTISXN50,EQ,        90.35,                   494089.31,5491
,UTKARSHBNK,EQ,        23.81,                 46951660.60,1971509
,UTSSAV,ST,       234.95,                  5996670.00,25800
,UTTAMSUGAR,EQ,       300.00,                 10611321.25,35142
,UYFINCORP,EQ,        17.64,                   454461.95,25938
,V2RETAIL,EQ,      1809.40,                123991246.00,67994
,VADILALIND,EQ,      5602.00,                109874351.50,19663
,VAIBHAVGBL,EQ,       238.50,                 53307791.70,222742
,VAISHALI,EQ,        11.86,                  4943950.28,413787
,VAKRANGEE,BE,         9.80,                  5694456.60,581067
,VAL30IETF,EQ,        13.23,                  1042897.35,79169
,VALIANTLAB,EQ,       113.81,                  3916448.86,34538
,VALIANTORG,BE,       424.40,                 10861958.25,25484
,VARDHACRLC,EQ,        50.37,                  9756254.99,197702
,VARDMNPOLY,EQ,        12.19,                 10313113.59,846129
,VARROC,EQ,       580.85,                230443631.60,398782
,VASCONEQ,EQ,        53.95,                 94908095.92,1766706
,VASWANI,EQ,        45.50,                   967610.08,21176
,VCL,BE,          .86,                    87785.74,102172
,VDEAL,ST,       153.35,                   551040.00,3600
,VEEDOL,EQ,      1663.50,                 22599117.10,13582
,VEEKAYEM,SM,       241.15,                   724925.00,3000
,VELS,ST,        68.40,                   567300.00,8400
,VENKEYS,EQ,      1607.20,                 58463723.10,36233
,VENTIVE,EQ,       699.50,                 41317302.85,59122
,VENUSPIPES,EQ,      1370.70,                 39459922.30,28808
,VENUSREM,BE,       439.30,                  7639108.95,17672
,VERANDA,EQ,       196.93,                 43969330.88,220343
,VERITAAS,ST,        70.15,                   447360.00,6000
,VERTEXPLUS,ST,       110.35,                   132420.00,1200
,VESUVIUS,EQ,       563.00,                 32380596.50,57113
,VETO,EQ,       125.99,                  3643215.49,28843
,VGINFOTECH,SM,       167.85,                 26507700.00,156000
,VGUARD,EQ,       386.40,                106071974.45,274858
,VHL,EQ,      4010.00,                  2665570.00,661
,VHLTD,BE,        95.52,                  2129666.84,22089
,VIAZ,SM,        53.95,                   107900.00,2000
,VIDHIING,EQ,       416.70,                  2804551.40,6727
,VIESL,SM,       160.55,                 13909600.00,86400
,VIJAYA,EQ,       998.65,                329462724.75,333869
,VIJIFIN,EQ,         2.30,                  1189511.03,511405
,VIKASECO,EQ,         2.49,                  6184243.34,2464357
,VIKASLIFE,EQ,         2.58,                  7559863.34,2931983
,VILAS,ST,       593.25,                  3976775.00,6750
,VIMTALABS,EQ,       453.00,                 41809632.80,91126
,VINATIORGA,EQ,      1971.40,                 69163951.30,35157
,VINCOFE,EQ,       120.29,                164021250.61,1354430
,VINDHYATEL,EQ,      1706.60,                 16221994.20,9441
,VINEETLAB,BE,        30.60,                   202449.60,6616
,VINNY,BE,         1.41,                   315221.50,224246
,VINSYS,SM,       388.50,                  1951975.00,5000
,VINYAS,SM,      1236.10,                 54765520.00,44200
,VINYLINDIA,BE,       312.25,                  2201377.35,7092
,VIPCLOTHNG,EQ,        40.33,                 14700568.83,362635
,VIPIND,EQ,       416.70,                203576712.90,487578
,VIPULLTD,BE,        12.01,                   677523.78,56477
,VIRINCHI,EQ,        21.89,                  2719348.98,124271
,VISAKAIND,EQ,        84.46,                  6504054.89,76760
,VISAMAN,SM,        46.65,                  7590750.00,162000
,VISASTEEL,BE,        32.70,                   560986.13,16625
,VISHNU,EQ,       554.15,                 30746199.25,55239
,VISHNUINFR,SM,       164.65,                  6948350.00,42000
,VISHWARAJ,EQ,         9.88,                  3040104.33,307304
,VISHWAS,SM,        58.70,                   187760.00,3200
,VITAL,SM,        64.95,                   690540.00,10800
,VIVIANA,ST,      1220.50,                  8716168.75,7125
,VIVIDHA,EQ,          .85,                   207665.36,243829
,VLEGOV,BE,        44.91,                 13217054.37,293820
,VLINFRA,SM,        43.55,                  2852925.00,66000
,VLSFINANCE,EQ,       247.31,                  5291313.57,21384
,VMARCIND,ST,       310.80,                  8639650.00,28000
,VMART,EQ,       866.90,                164235445.40,190827
,VMM,EQ,       132.42,               3059447560.51,23036171
,VOLERCAR,SM,        84.55,                   270640.00,3200
,VOLTAMP,EQ,      9100.00,                824405660.00,90686
,VOLTAS,EQ,      1317.10,               3599360482.40,2728104
,VPRPL,EQ,       164.00,                 63455129.90,385407
,VR,SM,       191.00,                   482040.00,2400
,VRAJ,EQ,       176.30,                  2826041.12,16135
,VRLLOG,EQ,       573.95,                 49878277.35,87066
,VSSL,EQ,       270.80,                 74348409.30,274666
,VSTIND,EQ,       291.50,                108937821.85,373427
,VSTL,EQ,       156.09,                  4174986.63,26886
,VSTTILLERS,EQ,      3685.30,                 14046837.80,3812
,VTL,EQ,       486.00,                 39878233.80,82071
,WAAREEENER,EQ,      2946.80,               3329679210.00,1132088
,WAAREEINDO,BE,       221.18,                   175838.10,795
,WAAREERTL,EQ,       991.20,                124420458.20,125408
,WABAG,EQ,      1491.50,                304878216.60,203719
,WALCHANNAG,BE,       229.77,                 28831928.68,125874
,WANBURY,BE,       272.60,                 18397902.20,67427
,WCIL,EQ,       114.43,                841956173.55,7091878
,WEALTH,EQ,      1275.65,                  6970019.25,5403
,WEBELSOLAR,EQ,      1351.40,                459093614.50,335953
