Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-JUN-2025,GSEC10YEAR,29.15,29.23,-0.0027,0.0105,0.0104,0.1987
26-JUN-2025,GSEC5IETF,62.53,62.69,-0.0026,0.0056,0.0056,0.1070
26-JUN-2025,GSFC,200.28,203.11,-0.0140,0.0248,0.0248,0.4738
26-JUN-2025,GSLSU,119.83,123.17,-0.0275,0.0333,0.0333,0.6362
26-JUN-2025,GSPL,319.85,320.00,-0.0005,0.0211,0.0210,0.4012
26-JUN-2025,GSS,34.07,34.00,0.0021,0.0326,0.0325,0.6209
26-JUN-2025,GTECJAINX,23.02,23.00,0.0009,0.0369,0.0368,0.7031
26-JUN-2025,GTL,11.22,11.07,0.0135,0.0368,0.0367,0.7012
26-JUN-2025,GTLINFRA,1.86,1.87,-0.0054,0.0370,0.0370,0.7069
26-JUN-2025,GTPL,119.08,118.72,0.0030,0.0256,0.0256,0.4891
26-JUN-2025,GUFICBIO,351.70,351.10,0.0017,0.0262,0.0261,0.4986
26-JUN-2025,GUJALKALI,609.20,591.00,0.0303,0.0238,0.0239,0.4566
26-JUN-2025,GUJAPOLLO,367.75,362.80,0.0136,0.0325,0.0324,0.6190
26-JUN-2025,GUJGASLTD,461.25,456.95,0.0094,0.0189,0.0189,0.3611
26-JUN-2025,GUJRAFFIA,41.87,41.87,0.0000,0.0319,0.0318,0.6075
26-JUN-2025,GUJTHEM,345.55,343.95,0.0046,0.0353,0.0352,0.6725
26-JUN-2025,GULFOILLUB,1214.90,1217.40,-0.0021,0.0255,0.0255,0.4872
26-JUN-2025,GULFPETRO,46.13,46.38,-0.0054,0.0304,0.0303,0.5789
26-JUN-2025,GULPOLY,180.29,181.18,-0.0049,0.0322,0.0321,0.6133
26-JUN-2025,GVKPIL,4.23,4.16,0.0167,0.0267,0.0266,0.5082
26-JUN-2025,GVPTECH,10.18,10.29,-0.0107,0.0267,0.0266,0.5082
26-JUN-2025,GVT&D,2346.50,2395.30,-0.0206,0.0293,0.0293,0.5598
26-JUN-2025,HAL,4817.00,4792.70,0.0051,0.0238,0.0238,0.4547
26-JUN-2025,HAPPSTMNDS,646.25,650.50,-0.0066,0.0198,0.0198,0.3783
26-JUN-2025,HAPPYFORGE,967.75,969.85,-0.0022,0.0162,0.0161,0.3076
26-JUN-2025,HARDOLI,34.65,34.65,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,HARDWYN,14.35,14.25,0.0070,0.0303,0.0303,0.5789
26-JUN-2025,HARIOMPIPE,404.65,398.20,0.0161,0.0299,0.0298,0.5693
26-JUN-2025,HARRMALAYA,215.24,214.30,0.0044,0.0300,0.0299,0.5712
26-JUN-2025,HARSHA,404.80,394.60,0.0255,0.0244,0.0244,0.4662
26-JUN-2025,HATHWAY,16.07,16.05,0.0012,0.0232,0.0231,0.4413
26-JUN-2025,HATSUN,945.90,953.40,-0.0079,0.0222,0.0222,0.4241
26-JUN-2025,HAVELLS,1574.00,1569.30,0.0030,0.0160,0.0160,0.3057
26-JUN-2025,HAVISHA,2.40,2.32,0.0339,0.0368,0.0368,0.7031
26-JUN-2025,HBLENGINE,585.45,590.10,-0.0079,0.0326,0.0325,0.6209
26-JUN-2025,HBSL,110.03,91.52,0.1842,0.0349,0.0371,0.7088
26-JUN-2025,HCC,30.91,31.28,-0.0119,0.0372,0.0372,0.7107
26-JUN-2025,HCG,547.05,540.45,0.0121,0.0212,0.0211,0.4031
26-JUN-2025,HCL-INSYS,17.14,17.12,0.0012,0.0329,0.0328,0.6266
26-JUN-2025,HCLTECH,1724.10,1717.10,0.0041,0.0165,0.0164,0.3133
26-JUN-2025,HDFCAMC,5075.00,5092.40,-0.0034,0.0201,0.0200,0.3821
26-JUN-2025,HDFCBANK,2021.80,1980.20,0.0208,0.0125,0.0125,0.2388
26-JUN-2025,HDFCBSE500,37.50,37.22,0.0075,0.0124,0.0123,0.2350
26-JUN-2025,HDFCGOLD,83.73,83.66,0.0008,0.0090,0.0090,0.1719
26-JUN-2025,HDFCGROWTH,118.22,118.82,-0.0051,0.0093,0.0093,0.1777
26-JUN-2025,HDFCLIFE,799.45,785.10,0.0181,0.0148,0.0148,0.2828
26-JUN-2025,HDFCLIQUID,1016.84,1016.67,0.0002,0.0008,0.0008,0.0153
26-JUN-2025,HDFCLOWVOL,20.38,20.28,0.0049,0.0099,0.0099,0.1891
26-JUN-2025,HDFCMID150,21.90,21.81,0.0041,0.0114,0.0114,0.2178
26-JUN-2025,HDFCMOMENT,32.11,31.95,0.0050,0.0124,0.0123,0.2350
26-JUN-2025,HDFCNEXT50,69.04,68.54,0.0073,0.0122,0.0122,0.2331
26-JUN-2025,HDFCNIF100,26.66,26.39,0.0102,0.0106,0.0106,0.2025
26-JUN-2025,HDFCNIFBAN,58.37,57.63,0.0128,0.0094,0.0095,0.1815
26-JUN-2025,HDFCNIFIT,40.82,40.70,0.0029,0.0135,0.0135,0.2579
26-JUN-2025,HDFCNIFTY,283.34,280.13,0.0114,0.0082,0.0082,0.1567
26-JUN-2025,HDFCPSUBK,70.48,70.32,0.0023,0.0142,0.0142,0.2713
26-JUN-2025,HDFCPVTBAN,28.68,28.39,0.0102,0.0098,0.0098,0.1872
26-JUN-2025,HDFCQUAL,57.87,57.85,0.0003,0.0104,0.0103,0.1968
26-JUN-2025,HDFCSENSEX,93.50,92.59,0.0098,0.0084,0.0084,0.1605
26-JUN-2025,HDFCSILVER,104.33,102.06,0.0220,0.0135,0.0135,0.2579
26-JUN-2025,HDFCSML250,176.00,175.66,0.0019,0.0124,0.0123,0.2350
26-JUN-2025,HDFCVALUE,135.54,134.63,0.0067,0.0100,0.0099,0.1891
26-JUN-2025,HEADSUP,9.82,9.74,0.0082,0.0340,0.0339,0.6477
26-JUN-2025,HEALTHADD,143.36,143.10,0.0018,0.0105,0.0105,0.2006
26-JUN-2025,HEALTHIETF,145.57,145.05,0.0036,0.0099,0.0098,0.1872
26-JUN-2025,HEALTHY,14.61,14.55,0.0041,0.0097,0.0096,0.1834
26-JUN-2025,HECPROJECT,179.39,183.06,-0.0203,0.0350,0.0349,0.6668
26-JUN-2025,HEG,495.35,493.75,0.0032,0.0301,0.0301,0.5751
26-JUN-2025,HEIDELBERG,203.52,202.53,0.0049,0.0164,0.0164,0.3133
26-JUN-2025,HEMIPROP,139.03,138.01,0.0074,0.0272,0.0271,0.5177
26-JUN-2025,HERANBA,308.20,301.00,0.0236,0.0284,0.0284,0.5426
26-JUN-2025,HERCULES,184.51,185.70,-0.0064,0.0354,0.0353,0.6744
26-JUN-2025,HERITGFOOD,481.10,488.80,-0.0159,0.0262,0.0261,0.4986
26-JUN-2025,HEROMOTOCO,4278.00,4300.80,-0.0053,0.0161,0.0161,0.3076
26-JUN-2025,HESTERBIO,1821.10,1851.50,-0.0166,0.0297,0.0296,0.5655
26-JUN-2025,HEUBACHIND,586.20,589.45,-0.0055,0.0223,0.0223,0.4260
26-JUN-2025,HEXATRADEX,185.70,186.92,-0.0065,0.0283,0.0282,0.5388
26-JUN-2025,HEXT,854.60,846.35,0.0097,0.0138,0.0138,0.2636
26-JUN-2025,HFCL,87.52,87.16,0.0041,0.0316,0.0316,0.6037
26-JUN-2025,HGINFRA,1062.00,1040.20,0.0207,0.0268,0.0268,0.5120
26-JUN-2025,HGS,543.85,541.70,0.0040,0.0212,0.0212,0.4050
26-JUN-2025,HIKAL,359.70,366.45,-0.0186,0.0257,0.0257,0.4910
26-JUN-2025,HILLRIDGE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,HILTON,66.43,67.89,-0.0217,0.0375,0.0374,0.7145
26-JUN-2025,HIMATSEIDE,148.54,151.21,-0.0178,0.0324,0.0323,0.6171
26-JUN-2025,HINDALCO,690.60,672.65,0.0263,0.0194,0.0194,0.3706
26-JUN-2025,HINDCOMPOS,476.05,481.10,-0.0106,0.0277,0.0277,0.5292
26-JUN-2025,HINDCON,34.96,34.96,0.0000,0.0308,0.0307,0.5865
26-JUN-2025,HINDCOPPER,272.08,259.22,0.0484,0.0293,0.0294,0.5617
26-JUN-2025,HINDMOTORS,28.92,29.03,-0.0038,0.0406,0.0405,0.7738
26-JUN-2025,HINDOILEXP,171.00,171.42,-0.0025,0.0271,0.0270,0.5158
26-JUN-2025,HINDPETRO,420.30,408.15,0.0293,0.0235,0.0235,0.4490
26-JUN-2025,HINDUNILVR,2280.80,2278.70,0.0009,0.0119,0.0119,0.2273
26-JUN-2025,HINDWAREAP,287.60,290.35,-0.0095,0.0296,0.0295,0.5636
26-JUN-2025,HINDZINC,448.90,442.10,0.0153,0.0256,0.0255,0.4872
26-JUN-2025,HIRECT,1243.80,1292.50,-0.0384,0.0362,0.0363,0.6935
26-JUN-2025,HISARMETAL,197.20,195.10,0.0107,0.0283,0.0283,0.5407
26-JUN-2025,HITECH,101.63,102.47,-0.0082,0.0290,0.0289,0.5521
26-JUN-2025,HITECHCORP,192.98,193.38,-0.0021,0.0323,0.0322,0.6152
26-JUN-2025,HITECHGEAR,740.95,716.60,0.0334,0.0285,0.0285,0.5445
26-JUN-2025,HLEGLAS,456.00,472.85,-0.0363,0.0291,0.0292,0.5579
26-JUN-2025,HLVLTD,13.77,13.57,0.0146,0.0317,0.0317,0.6056
26-JUN-2025,HMAAGRO,32.59,33.40,-0.0246,0.0250,0.0250,0.4776
26-JUN-2025,HMT,65.40,65.23,0.0026,0.0279,0.0279,0.5330
26-JUN-2025,HMVL,89.60,88.28,0.0148,0.0283,0.0283,0.5407
26-JUN-2025,HNDFDS,536.75,525.55,0.0211,0.0195,0.0195,0.3725
26-JUN-2025,HNGSNGBEES,386.07,389.25,-0.0082,0.0202,0.0201,0.3840
26-JUN-2025,HOMEFIRST,1387.30,1379.10,0.0059,0.0249,0.0249,0.4757
26-JUN-2025,HONASA,312.55,312.55,0.0000,0.0305,0.0304,0.5808
26-JUN-2025,HONAUT,38650.00,38760.00,-0.0028,0.0165,0.0165,0.3152
26-JUN-2025,HONDAPOWER,2902.30,2943.40,-0.0141,0.0285,0.0284,0.5426
26-JUN-2025,HOTAHOTI,9.90,9.90,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,HOVS,55.82,55.67,0.0027,0.0354,0.0353,0.6744
26-JUN-2025,HPAL,51.25,50.95,0.0059,0.0258,0.0258,0.4929
26-JUN-2025,HPIL,131.19,130.14,0.0080,0.0341,0.0340,0.6496
26-JUN-2025,HPL,540.95,548.20,-0.0133,0.0349,0.0348,0.6649
26-JUN-2025,HSCL,448.85,452.65,-0.0084,0.0266,0.0265,0.5063
26-JUN-2025,HTMEDIA,20.96,20.80,0.0077,0.0302,0.0302,0.5770
26-JUN-2025,HUBTOWN,233.85,220.92,0.0569,0.0358,0.0360,0.6878
26-JUN-2025,HUDCO,240.43,239.61,0.0034,0.0318,0.0317,0.6056
26-JUN-2025,HUHTAMAKI,219.03,218.27,0.0035,0.0250,0.0249,0.4757
26-JUN-2025,HYBRIDFIN,20.02,19.06,0.0491,0.0362,0.0363,0.6935
26-JUN-2025,HYUNDAI,2126.00,2125.90,0.0000,0.0142,0.0142,0.2713
26-JUN-2025,ICDSLTD,55.36,58.50,-0.0552,0.0342,0.0343,0.6553
26-JUN-2025,ICEMAKE,779.35,786.55,-0.0092,0.0343,0.0342,0.6534
26-JUN-2025,ICICIB22,110.62,109.27,0.0123,0.0118,0.0118,0.2254
26-JUN-2025,ICICIBANK,1439.10,1425.80,0.0093,0.0123,0.0122,0.2331
26-JUN-2025,ICICIGI,2017.00,2010.80,0.0031,0.0160,0.0160,0.3057
26-JUN-2025,ICICIPRULI,647.30,634.65,0.0197,0.0161,0.0161,0.3076
26-JUN-2025,ICIL,294.55,290.55,0.0137,0.0334,0.0334,0.6381
26-JUN-2025,ICRA,6690.00,6733.50,-0.0065,0.0180,0.0180,0.3439
26-JUN-2025,IDBI,95.44,94.55,0.0094,0.0275,0.0274,0.5235
26-JUN-2025,IDEA,7.24,7.13,0.0153,0.0363,0.0362,0.6916
26-JUN-2025,IDEAFORGE,592.15,601.40,-0.0155,0.0328,0.0327,0.6247
26-JUN-2025,IDFCFIRSTB,71.90,72.10,-0.0028,0.0190,0.0189,0.3611
26-JUN-2025,IDFNIFTYET,276.68,274.82,0.0067,0.0112,0.0112,0.2140
26-JUN-2025,IEL,22.81,24.03,-0.0521,0.0319,0.0320,0.6114
26-JUN-2025,IEX,190.14,189.01,0.0060,0.0224,0.0223,0.4260
26-JUN-2025,IFBAGRO,749.45,759.65,-0.0135,0.0305,0.0305,0.5827
26-JUN-2025,IFBIND,1575.10,1584.00,-0.0056,0.0315,0.0314,0.5999
26-JUN-2025,IFCI,63.11,63.68,-0.0090,0.0390,0.0389,0.7432
26-JUN-2025,IFGLEXPOR,502.85,505.35,-0.0050,0.0305,0.0304,0.5808
26-JUN-2025,IGARASHI,477.55,481.40,-0.0080,0.0298,0.0298,0.5693
26-JUN-2025,IGIL,360.05,358.35,0.0047,0.0233,0.0233,0.4451
26-JUN-2025,IGL,208.33,209.14,-0.0039,0.0247,0.0247,0.4719
26-JUN-2025,IGPL,464.80,460.30,0.0097,0.0249,0.0248,0.4738
26-JUN-2025,IIEL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,IIFL,477.95,481.85,-0.0081,0.0289,0.0288,0.5502
26-JUN-2025,IIFLCAPS,342.00,348.25,-0.0181,0.0370,0.0370,0.7069
26-JUN-2025,IITL,170.30,173.10,-0.0163,0.0337,0.0336,0.6419
26-JUN-2025,IKIO,214.49,212.13,0.0111,0.0279,0.0278,0.5311
26-JUN-2025,IKS,1589.90,1597.00,-0.0045,0.0229,0.0228,0.4356
26-JUN-2025,IL&FSENGG,33.69,35.00,-0.0381,0.0297,0.0297,0.5674
26-JUN-2025,IL&FSTRANS,3.93,3.78,0.0389,0.0292,0.0292,0.5579
26-JUN-2025,IMAGICAA,69.33,68.93,0.0058,0.0298,0.0298,0.5693
26-JUN-2025,IMFA,770.55,781.40,-0.0140,0.0279,0.0279,0.5330
26-JUN-2025,IMPAL,1152.00,1135.50,0.0144,0.0208,0.0208,0.3974
26-JUN-2025,IMPEXFERRO,2.28,2.23,0.0222,0.0311,0.0310,0.5923
26-JUN-2025,INCREDIBLE,41.29,41.62,-0.0080,0.0360,0.0359,0.6859
26-JUN-2025,INDBANK,34.18,33.84,0.0100,0.0320,0.0320,0.6114
26-JUN-2025,INDGN,574.65,580.55,-0.0102,0.0231,0.0231,0.4413
26-JUN-2025,INDHOTEL,782.95,781.90,0.0013,0.0211,0.0211,0.4031
26-JUN-2025,INDIACEM,334.95,334.30,0.0019,0.0260,0.0260,0.4967
26-JUN-2025,INDIAGLYCO,2050.50,2012.50,0.0187,0.0293,0.0292,0.5579
26-JUN-2025,INDIAMART,2637.30,2660.60,-0.0088,0.0211,0.0210,0.4012
26-JUN-2025,INDIANB,635.95,620.70,0.0243,0.0222,0.0222,0.4241
26-JUN-2025,INDIANCARD,316.70,334.35,-0.0542,0.0316,0.0317,0.6056
26-JUN-2025,INDIANHUME,422.90,422.70,0.0005,0.0333,0.0332,0.6343
26-JUN-2025,INDIASHLTR,881.40,876.35,0.0057,0.0187,0.0187,0.3573
26-JUN-2025,INDIGO,5691.50,5639.00,0.0093,0.0187,0.0187,0.3573
26-JUN-2025,INDIGOPNTS,1165.90,1175.00,-0.0078,0.0187,0.0187,0.3573
26-JUN-2025,INDIGRID,152.17,154.99,-0.0184,0.0062,0.0064,0.1223
26-JUN-2025,INDNIPPON,730.05,727.10,0.0040,0.0229,0.0229,0.4375
26-JUN-2025,INDOAMIN,163.55,163.48,0.0004,0.0356,0.0355,0.6782
26-JUN-2025,INDOBORAX,210.65,208.48,0.0104,0.0276,0.0275,0.5254
26-JUN-2025,INDOCO,295.10,291.90,0.0109,0.0268,0.0268,0.5120
26-JUN-2025,INDOFARM,173.50,170.10,0.0198,0.0231,0.0231,0.4413
26-JUN-2025,INDORAMA,49.06,48.60,0.0094,0.0317,0.0316,0.6037
26-JUN-2025,INDOSTAR,352.25,347.55,0.0134,0.0304,0.0304,0.5808
26-JUN-2025,INDOTECH,1988.00,2003.60,-0.0078,0.0376,0.0375,0.7164
26-JUN-2025,INDOTHAI,1802.60,1846.70,-0.0242,0.0276,0.0276,0.5273
26-JUN-2025,INDOUS,154.26,152.73,0.0100,0.0411,0.0410,0.7833
26-JUN-2025,INDOWIND,20.16,20.31,-0.0074,0.0356,0.0355,0.6782
26-JUN-2025,INDRAMEDCO,409.00,412.70,-0.0090,0.0310,0.0309,0.5903
26-JUN-2025,INDSWFTLAB,111.73,109.94,0.0162,0.0349,0.0348,0.6649
26-JUN-2025,INDSWFTLTD,18.61,16.59,0.1149,0.0374,0.0381,0.7279
26-JUN-2025,INDTERRAIN,37.72,38.51,-0.0207,0.0314,0.0313,0.5980
26-JUN-2025,INDUENG,9.50,9.50,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,INDUSINDBK,836.10,829.80,0.0076,0.0284,0.0283,0.5407
26-JUN-2025,INDUSINVIT,110.06,109.76,0.0027,0.0078,0.0078,0.1490
26-JUN-2025,INDUSTOWER,415.35,415.50,-0.0004,0.0225,0.0225,0.4299
26-JUN-2025,INFIBEAM,17.49,18.95,-0.0802,0.0289,0.0294,0.5617
26-JUN-2025,INFOBEAN,377.35,384.90,-0.0198,0.0274,0.0274,0.5235
26-JUN-2025,INFRABEES,963.68,948.43,0.0160,0.0119,0.0120,0.2293
26-JUN-2025,INFRAIETF,95.69,94.10,0.0168,0.0109,0.0109,0.2082
26-JUN-2025,INFY,1616.00,1614.90,0.0007,0.0160,0.0160,0.3057
26-JUN-2025,INGERRAND,3802.80,3791.00,0.0031,0.0214,0.0213,0.4069
26-JUN-2025,INNOVACAP,853.80,866.45,-0.0147,0.0272,0.0272,0.5197
26-JUN-2025,INNOVANA,517.35,516.20,0.0022,0.0255,0.0254,0.4853
26-JUN-2025,INOXGREEN,150.34,154.58,-0.0278,0.0361,0.0361,0.6897
26-JUN-2025,INOXINDIA,1227.10,1198.60,0.0235,0.0192,0.0193,0.3687
26-JUN-2025,INOXWIND,173.90,175.36,-0.0084,0.0340,0.0339,0.6477
26-JUN-2025,INSECTICID,960.45,983.25,-0.0235,0.0250,0.0250,0.4776
26-JUN-2025,INSPIRISYS,100.83,100.00,0.0083,0.0340,0.0339,0.6477
26-JUN-2025,INTELLECT,1120.90,1116.40,0.0040,0.0302,0.0301,0.5751
26-JUN-2025,INTENTECH,90.64,91.24,-0.0066,0.0339,0.0338,0.6457
26-JUN-2025,INTERARCH,2120.60,2122.30,-0.0008,0.0273,0.0273,0.5216
26-JUN-2025,INTERISE,112.85,112.85,0.0000,0.0088,0.0088,0.1681
26-JUN-2025,INTERTEC,31.35,31.35,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,INTLCONV,93.56,93.39,0.0018,0.0282,0.0282,0.5388
26-JUN-2025,INVENTURE,1.63,1.62,0.0062,0.0322,0.0321,0.6133
26-JUN-2025,IOB,37.82,38.15,-0.0087,0.0294,0.0293,0.5598
26-JUN-2025,IOC,146.27,141.98,0.0298,0.0185,0.0186,0.3554
26-JUN-2025,IOLCP,94.97,97.13,-0.0225,0.0276,0.0276,0.5273
26-JUN-2025,IONEXCHANG,530.65,532.75,-0.0039,0.0248,0.0247,0.4719
26-JUN-2025,IPCALAB,1344.50,1357.70,-0.0098,0.0196,0.0196,0.3745
26-JUN-2025,IPL,221.11,222.62,-0.0068,0.0305,0.0304,0.5808
26-JUN-2025,IRB,50.24,49.78,0.0092,0.0272,0.0271,0.5177
26-JUN-2025,IRBINVIT,61.80,62.41,-0.0098,0.0097,0.0097,0.1853
26-JUN-2025,IRBIT,220.22,220.22,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,IRCON,203.00,203.29,-0.0014,0.0345,0.0345,0.6591
26-JUN-2025,IRCTC,773.05,767.55,0.0071,0.0185,0.0185,0.3534
26-JUN-2025,IREDA,170.93,171.60,-0.0039,0.0306,0.0306,0.5846
26-JUN-2025,IRFC,139.87,139.57,0.0021,0.0277,0.0277,0.5292
26-JUN-2025,IRIS,276.05,262.90,0.0488,0.0291,0.0292,0.5579
26-JUN-2025,IRISDOREME,62.12,62.77,-0.0104,0.0252,0.0251,0.4795
26-JUN-2025,IRMENERGY,300.75,300.40,0.0012,0.0250,0.0250,0.4776
26-JUN-2025,ISFT,112.18,113.96,-0.0157,0.0309,0.0308,0.5884
26-JUN-2025,ISGEC,1189.60,1204.50,-0.0124,0.0298,0.0298,0.5693
26-JUN-2025,ISHANCH,56.96,51.97,0.0917,0.0197,0.0207,0.3955
26-JUN-2025,ISL,41.35,41.35,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,IT,42.26,42.22,0.0009,0.0130,0.0130,0.2484
26-JUN-2025,ITBEES,42.40,42.44,-0.0009,0.0132,0.0132,0.2522
26-JUN-2025,ITC,420.30,416.35,0.0094,0.0113,0.0113,0.2159
26-JUN-2025,ITCHOTELS,223.72,220.21,0.0158,0.0156,0.0156,0.2980
26-JUN-2025,ITDC,599.00,593.05,0.0100,0.0336,0.0335,0.6400
26-JUN-2025,ITDCEM,878.00,866.40,0.0133,0.0301,0.0301,0.5751
26-JUN-2025,ITETF,40.41,40.43,-0.0005,0.0137,0.0136,0.2598
26-JUN-2025,ITETFADD,40.42,40.48,-0.0015,0.0133,0.0133,0.2541
26-JUN-2025,ITI,320.60,323.30,-0.0084,0.0387,0.0386,0.7375
26-JUN-2025,ITIETF,42.25,42.35,-0.0024,0.0134,0.0134,0.2560
26-JUN-2025,IVC,9.07,8.98,0.0100,0.0259,0.0258,0.4929
26-JUN-2025,IVP,182.31,177.50,0.0267,0.0347,0.0347,0.6629
26-JUN-2025,IVZINGOLD,8511.35,8515.20,-0.0005,0.0104,0.0104,0.1987
26-JUN-2025,IVZINNIFTY,2888.83,2840.00,0.0170,0.0119,0.0119,0.2273
26-JUN-2025,IXIGO,178.68,176.23,0.0138,0.0244,0.0244,0.4662
26-JUN-2025,IZMO,362.30,360.20,0.0058,0.0338,0.0337,0.6438
26-JUN-2025,J&KBANK,108.27,109.96,-0.0155,0.0270,0.0270,0.5158
26-JUN-2025,JAGRAN,71.92,72.36,-0.0061,0.0201,0.0201,0.3840
26-JUN-2025,JAGSNPHARM,216.63,220.74,-0.0188,0.0364,0.0363,0.6935
26-JUN-2025,JAIBALAJI,131.37,117.17,0.1144,0.0317,0.0326,0.6228
26-JUN-2025,JAICORPLTD,113.40,113.18,0.0019,0.0369,0.0368,0.7031
26-JUN-2025,JAIPURKURT,43.42,43.27,0.0035,0.0378,0.0377,0.7203
26-JUN-2025,JAMNAAUTO,93.99,94.32,-0.0035,0.0222,0.0221,0.4222
26-JUN-2025,JASH,576.10,551.75,0.0432,0.0302,0.0303,0.5789
26-JUN-2025,JAYAGROGN,257.05,254.15,0.0113,0.0258,0.0257,0.4910
26-JUN-2025,JAYBARMARU,78.41,78.33,0.0010,0.0288,0.0287,0.5483
26-JUN-2025,JAYNECOIND,39.89,39.94,-0.0013,0.0330,0.0330,0.6305
26-JUN-2025,JAYSREETEA,110.85,109.56,0.0117,0.0274,0.0273,0.5216
26-JUN-2025,JBCHEPHARM,1752.30,1797.10,-0.0252,0.0188,0.0189,0.3611
26-JUN-2025,JBMA,642.05,637.60,0.0070,0.0321,0.0320,0.6114
26-JUN-2025,JCHAC,1782.00,1773.20,0.0050,0.0247,0.0246,0.4700
26-JUN-2025,JECOEXP,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,JETFREIGHT,14.26,14.10,0.0113,0.0367,0.0367,0.7012
26-JUN-2025,JGCHEM,400.05,407.10,-0.0175,0.0308,0.0308,0.5884
26-JUN-2025,JHS,13.28,13.12,0.0121,0.0332,0.0331,0.6324
26-JUN-2025,JINDALPHOT,999.00,980.00,0.0192,0.0309,0.0309,0.5903
26-JUN-2025,JINDALPOLY,609.40,609.55,-0.0002,0.0285,0.0284,0.5426
26-JUN-2025,JINDALSAW,241.95,240.96,0.0041,0.0313,0.0312,0.5961
26-JUN-2025,JINDALSTEL,954.90,919.90,0.0373,0.0202,0.0204,0.3897
26-JUN-2025,JINDRILL,644.15,642.05,0.0033,0.0344,0.0343,0.6553
26-JUN-2025,JINDWORLD,55.63,55.96,-0.0059,0.0357,0.0356,0.6801
26-JUN-2025,JIOFIN,312.50,303.30,0.0299,0.0210,0.0211,0.4031
26-JUN-2025,JISLDVREQS,32.51,32.97,-0.0141,0.0318,0.0317,0.6056
26-JUN-2025,JISLJALEQS,57.77,59.39,-0.0277,0.0320,0.0320,0.6114
26-JUN-2025,JITFINFRA,373.45,368.25,0.0140,0.0329,0.0328,0.6266
26-JUN-2025,JKCEMENT,6063.00,6032.00,0.0051,0.0170,0.0170,0.3248
26-JUN-2025,JKIL,726.95,737.05,-0.0138,0.0256,0.0256,0.4891
26-JUN-2025,JKLAKSHMI,838.55,835.35,0.0038,0.0194,0.0194,0.3706
26-JUN-2025,JKPAPER,368.05,366.20,0.0050,0.0240,0.0240,0.4585
26-JUN-2025,JKTYRE,355.40,356.50,-0.0031,0.0246,0.0245,0.4681
26-JUN-2025,JLHL,1439.50,1427.80,0.0082,0.0181,0.0181,0.3458
26-JUN-2025,JMA,94.12,92.85,0.0136,0.0275,0.0274,0.5235
26-JUN-2025,JMFINANCIL,155.98,154.77,0.0078,0.0299,0.0298,0.5693
26-JUN-2025,JNKINDIA,354.20,352.55,0.0047,0.0289,0.0288,0.5502
26-JUN-2025,JOCIL,158.23,159.45,-0.0077,0.0245,0.0244,0.4662
26-JUN-2025,JOTINDRA,2.70,2.70,0.0000,0.0454,0.0452,0.8635
26-JUN-2025,JPOLYINVST,913.55,921.10,-0.0082,0.0282,0.0281,0.5368
26-JUN-2025,JPPOWER,17.97,18.04,-0.0039,0.0296,0.0296,0.5655
26-JUN-2025,JSFB,499.65,509.65,-0.0198,0.0274,0.0274,0.5235
26-JUN-2025,JSL,694.05,673.60,0.0299,0.0243,0.0243,0.4643
26-JUN-2025,JSWENERGY,516.95,507.70,0.0181,0.0270,0.0269,0.5139
26-JUN-2025,JSWHL,21230.00,21175.00,0.0026,0.1696,0.1692,3.2326
26-JUN-2025,JSWINFRA,317.50,311.90,0.0178,0.0235,0.0235,0.4490
26-JUN-2025,JSWSTEEL,1032.55,1024.45,0.0079,0.0170,0.0169,0.3229
26-JUN-2025,JTEKTINDIA,141.96,141.01,0.0067,0.0249,0.0249,0.4757
26-JUN-2025,JTLIND,75.03,74.13,0.0121,0.0319,0.0319,0.6094
26-JUN-2025,JUBLCPL,1712.30,1687.70,0.0145,0.0203,0.0203,0.3878
26-JUN-2025,JUBLFOOD,711.10,713.00,-0.0027,0.0196,0.0196,0.3745
26-JUN-2025,JUBLINGREA,768.20,739.95,0.0375,0.0293,0.0293,0.5598
26-JUN-2025,JUBLPHARMA,1180.00,1183.90,-0.0033,0.0276,0.0275,0.5254
26-JUN-2025,JUNIORBEES,729.74,725.03,0.0065,0.0116,0.0116,0.2216
26-JUN-2025,JUNIPER,287.25,287.20,0.0002,0.0249,0.0249,0.4757
26-JUN-2025,JUSTDIAL,910.05,918.90,-0.0097,0.0269,0.0269,0.5139
26-JUN-2025,JWL,384.35,382.10,0.0059,0.0341,0.0341,0.6515
26-JUN-2025,JYOTHYLAB,335.60,337.05,-0.0043,0.0228,0.0227,0.4337
26-JUN-2025,JYOTICNC,1129.00,1130.30,-0.0012,0.0310,0.0309,0.5903
